"Product ID";Imagen;Nombre;Referencia;Categoría;"Precio (imp. excl.)";"Precio (imp. incl.)";Cantidad;Estado;Posición
3725;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/1/1.jpg;"ANTHONY BY RIUNITE BLUEBERRY 750ml";10064173;"Champaña & Espumantes";5.190000;5.81;11;0
3724;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/1/1.jpg;"ANTHONY BY RIUNITE STRAWBERRY 750ml";10064171;"Champaña & Espumantes";5.190000;5.81;;0
3723;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/1/1.jpg;"ANTHONY BY RIUNITE ROSATO 750ml";10064046;"Champaña & Espumantes";5.190000;5.81;5;0
3722;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/1/1.jpg;"DISCOVERY GRAPPA ALEXANDER 350 ml";10063981;"Aperitivos & Cordiales";98.230000;110.02;;0
3721;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/1/1.jpg;"GRAPPA DI PROSECCO";10063979;"Aperitivos & Cordiales";60.950000;68.26;;0
3720;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/1/1.jpg;"SAN TELMO CABERNET SAUVIGNON 750 ML";10063909;Vino;10.600000;11.87;;0
3719;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/1/1.jpg;"SMIRNOFF RASPBERRY 750 ML";10063831;Vodka;18.100000;20.27;;0
3718;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/1/1.jpg;"HEINEKEN LATA 350ML";10063808;"Cerveza & RTD";1.470000;1.65;;0
3717;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/1/1.jpg;"COGNAC REMY MARTIN LUIS XIII";10063728;"Coñac & Brandy";5025.110000;5628.12;;0
3716;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/1/1.jpg;"GLENMORANGIE NECTAR D´ORO 75CL";10063670;Whisky;197.140000;220.8;1;0
3715;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/1/1.jpg;"GLENMORANGIE LA SANTA 75CL";10063668;Whisky;161.000000;180.32;;0
3714;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/1/1.jpg;"GLENMORANGIE 18 AÑOS 75CL";10063665;Whisky;352.080000;394.33;;0
3713;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/1/1.jpg;"BELVEDERE PURE 37,5CL";10063659;Vodka;55.500000;62.16;5;0
3712;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/1/1.jpg;"BELVEDERE 3 LT";10063658;Vodka;510.240000;571.47;;0
3711;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/1/1.jpg;"BELVEDERE PURE 1.75 LT";10063657;Vodka;156.010000;174.73;;0
3710;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/1/1.jpg;"VODKA BELVEDERE PURE 6000 ml";10063655;Vodka;811.100000;908.43;;0
3709;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/1/1.jpg;"SKYY 90 750 ml";10063654;Vodka;35.450000;39.7;0;1
3708;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/1/1.jpg;"BELVEDERE POMARANCZA 75CL";10063652;Vodka;59.180000;66.28;2;0
3707;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/1/1.jpg;"TERRAZAS RESERVA MALB 37,5CL";10063609;Vino;18.910000;21.18;;0
3706;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/1/1.jpg;"TEQUILA RESERVA D'LA FAMILIA JOSE CUERVO";10063530;Tequila;174.890000;195.88;;0
3705;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/1/1.jpg;"CHANDON EXTRA BRUT 3LT";10063509;"Champaña & Espumantes";143.320000;160.52;;0
3704;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/1/1.jpg;"HENNESSY PARADISE 75 CL";10063484;"Coñac & Brandy";864.460000;968.2;;0
3703;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/1/1.jpg;"LAPOSTOLLE CASA CHARDONNAY 750ml";10062629;Vino;23.720000;26.57;;0
3702;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/1/1.jpg;"KAI CARMENERE 750ml";10062612;Vino;111.630000;125.03;;0
3701;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/1/1.jpg;"LAPOSTOLLE CLOS APALTA 750ml";10062586;Vino;161.480000;180.86;0;1
3700;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/1/1.jpg;"VINO TINTO ALPHA M 750ml";10062499;Vino;108.300000;121.3;;0
3699;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/1/1.jpg;"RON FLOR CAÑA GOLD 4 AÑOS 1750ml";10062490;Ron;32.030000;35.87;;0
3698;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/1/1.jpg;"MONTES ALPHA CARMENERE 750ml";10062442;Vino;45.810000;51.31;0;1
3697;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/1/1.jpg;"GRAN PATRON PLATINUM 750ml";10061937;Tequila;455.710000;510.4;;0
3696;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/5/1/8/518.jpg;"CERVEZA HEINEKEN BLADE KEG 8L";10081135;124;35.250000;39.25;0;1
3695;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/1/9/2/192.jpg;"PACK COPAS DE WHISKY LA TABERNA";50000793;124;1.403000;1.57;0;1
3694;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/7/5/3/753.jpg;"PACK COPAS DE CHAMPAGNE LA TABERNA";50000792;124;1.587000;1.78;0;1
3693;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/4/4/3/443.jpg;"PACK COPAS DE VINO LA TABERNA";50000791;124;2.047000;2.29;0;1
3692;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/1/2/0/120.jpg;"PACK VASO RON LA TABERNA";50000790;124;1.564000;1.75;0;1
3691;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/6/7/8/678.jpg;"FREIXENET ICE ROSE + KIT DE COCTELERIA";50000789;124;21.677500;24.28;0;1
3690;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/3/6/9/369.jpg;"ZONIN PROSECO + ESTUCHE";50000788;124;13.880500;15.55;0;1
3689;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/5/0/50.jpg;"PACK PICNIC CONO SUR BICICLETA CAB. SAUV";50000787;Vino;13.777000;15.43;0;1
3688;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/6/1/4/614.jpg;"PACK PICNIC C.S BICICLETA PINOT NOIR";50000786;Vino;13.777000;15.43;0;1
3687;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/3/0/4/304.jpg;"PACK PICNIC CONO SUR BICICLETA CARMENERE";50000785;Vino;13.777000;15.43;0;1
3686;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/8/6/1/861.jpg;"PACK PICNIC CONO SUR BICICLETA MERLOT";50000783;Vino;13.777000;15.43;0;1
3685;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/5/5/6/556.jpg;"NORTON VARIETAL MALBEC+ DESCORCHADOR";50000782;Vino;8.429500;9.44;0;1
3684;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/2/3/2/232.jpg;"NORTON VARIETAL CHARDONNAY +DESCORCHADOR";50000781;Vino;8.429500;9.44;0;1
3683;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/7/9/1/791.jpg;"NORTON VARIETAL CAB. SAV. + DESCORCHADOR";50000780;Vino;8.429500;9.44;0;1
3682;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/4/8/3/483.jpg;"NORTON DOC+ DESCORCHADOR";50000779;Vino;12.420000;13.91;0;1
3681;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/1/5/7/157.jpg;"NORTON RESERVA MALBEC + DESCORCHADOR";50000778;Vino;17.744500;19.87;0;1
3680;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/7/1/6/716.jpg;"NORTON RESERVA CAB. SAV. + DESCORCHADOR";50000777;Vino;17.744500;19.87;0;1
3679;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/4/1/1/411.jpg;"CANEPA RESERVA CAB. SUV + DESCORCHADOR";50000774;Vino;11.983000;13.42;0;1
3678;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/8/5/85.jpg;"CANEPA NOVISIMO CAB. SAUV.+ DESCORCHADOR";50000773;Vino;7.095500;7.95;0;1
3677;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/6/4/3/643.jpg;"BICICLETA CARMENERE + DESCORCHADOR";50000772;Vino;9.315000;10.43;0;1
3676;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/3/3/6/336.jpg;"BICICLETA MERLOT + DESCORCHADOR";50000771;Vino;9.315000;10.43;0;1
3675;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/1/8/18.jpg;"BICICLETA CAB. SAUV + DESCORCHADOR";50000770;Vino;9.315000;10.43;0;1
3674;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/5/8/1/581.jpg;"HEINEKEN 10CJAS 330ML+1 CJA 250ML";50000185;124;447.120000;500.77;0;1
3673;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/2/6/9/269.jpg;"CAJA DE COPA CHAMPAGNE LA TABERNA";40001128;124;0.011500;0.01;0;1
3672;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/8/3/1/831.jpg;"CAJA DE COPA VINO LA TABERNA";40001127;124;0.011500;0.01;0;1
3671;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/5/2/5/525.jpg;"CAJA DE VASO RON LA TABERNA";40001126;124;0.011500;0.01;0;1
3670;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/1/9/7/197.jpg;"CAJA DE VASO WHISKY LA TABERNA";40001124;124;0.011500;0.01;0;1
3669;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/7/5/8/758.jpg;"COPAS CONO SUR SAN VALENTIN";40001111;Vino;0.011500;0.01;0;1
3668;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/4/4/9/449.jpg;"COPAS FREIXINET";40001107;124;0.011500;0.01;0;1
